,Species,Range,Range_hosts,Overlap_hosts,Overlap_any_plant
137,Erebia_triarius,44.2887633141193,64222.2995432152,35.5157325857114,44.2461348081255
138,Erebia_medusa,6189.62781679723,34734.086475228,1407.27859975227,6189.626641097
139,Erebia_aethiops,11065.1401860114,0,0,11065.1029954565
140,Erebia_pandrose,2793.84655017816,0,0,2793.79896417392
141,Erebia_flavofasciata,149.793438788944,69208.3021496413,49.030016619423,149.767244663828
142,Erebia_gorge,3019.58563248236,48619.1855428851,1957.26872680769,3019.40273107488
143,Erebia_pluto,2143.24670034022,48619.1855428851,1524.07846293993,2143.04527087064
144,Erebia_sudetica,3.36801402134606,20120.1790721925,0.8331971303907,3.36797142123006
145,Erebia_melampus,8791.54643082502,13045.0154593994,72.2405256673138,8791.34978667504
146,Erebia_manto,1477.9953797569,0,0,1477.98121866609
147,Erebia_eriphyle,160.510449360712,0,0,160.509488544332
148,Erebia_euryale,11338.6892865316,9736.90866296911,74.0050916943351,11338.5659823864
149,Erebia_ligea,7340.9639171515,54522.8092925893,4411.53469276798,7340.94745930248
150,Erebia_oeme,1795.35245133624,0,0,1795.33228099886
151,Erebia_mnestra,1568.80327432402,0,0,1568.78516035941
152,Erebia_styx,341.890271640133,20752.3052919131,60.8736702727046,341.890269889494
