,Species,Range,Range_hosts,Overlap_hosts,Overlap_any_plant
136,Erebia_meolans,1283.13127853493,9688.20755145658,57.9308807047371,1283.12126342682
137,Erebia_triarius,28.5139369559484,59531.5860207768,18.1934505558887,28.4805932092388
138,Erebia_medusa,3955.19515815954,29564.5903632793,835.701560440249,3955.19002336298
139,Erebia_aethiops,9080.3746933086,0,0,9080.32381699218
140,Erebia_pandrose,5881.04621227529,0,0,5880.9786946218
141,Erebia_flavofasciata,187.538128247456,69022.7833126709,25.1728139656531,187.514662769795
142,Erebia_gorge,6566.80392310819,51480.9207826871,4576.78452619646,6566.5807604456
143,Erebia_pluto,4879.75433565104,51480.9207826871,3660.31282872517,4879.50638888013
144,Erebia_sudetica,6.00058494829887,19468.2836607073,1.24212983657931,6.00051874690584
145,Erebia_melampus,8075.94168570652,5908.34795605132,20.3060241057305,8075.69115442045
146,Erebia_manto,1571.58338815574,0,0,1571.56543955907
147,Erebia_eriphyle,174.939297449651,0,0,174.937977557983
148,Erebia_euryale,10796.4800670847,2859.29767783175,19.4618797392985,10796.2786797971
149,Erebia_ligea,8504.8139832547,63119.7925701592,5257.18331138579,8504.78716097366
150,Erebia_oeme,1662.06876641722,0,0,1662.0436049485
151,Erebia_mnestra,2118.1571033627,0,0,2118.13225040028
152,Erebia_styx,81.531510907979,19944.4637588526,7.09778444991546,81.5315017081223
